RegionID,SizeRank,RegionName,RegionType,StateName,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
394346,220,"Athens, GA",Msa,GA,269900.0,269400.0,269900.0,269900.0,279999.0,284900.0,289900.0,294500.0,290000.0,280000.0,275000.0,275000.0,275000.0,269900.0,274200.0,284900.0,290434.0,295900.0,305000.0,300004.0,299400.0,289900.0,289000.0,289000.0,285000.0,288500.0,289900.0,298000.0,310000.0,312010.0,299000.0,305127.0,309900.0,299250.0,289000.0
394623,229,"Gainesville, GA",Msa,GA,330000.0,325000.0,315000.0,324900.0,330000.0,339900.0,359000.0,367803.0,375000.0,365000.0,365000.0,350000.0,349900.0,340000.0,339900.0,349900.0,349900.0,355900.0,367803.0,374000.0,359900.0,349900.0,347950.0,335000.0,335000.0,325900.0,325000.0,319900.0,323900.0,329900.0,327900.0,331432.0,342500.0,339900.0,352160.0
395246,244,"Yuba City, CA",Msa,CA,300000.0,299900.0,298900.0,295000.0,320000.0,329900.0,345000.0,330000.0,335000.0,325000.0,324925.0,319900.0,309900.0,305000.0,305000.0,305000.0,319900.0,324900.0,334900.0,335000.0,335000.0,339000.0,336990.0,339900.0,339500.0,339900.0,337900.0,334900.0,355000.0,369990.0,369990.0,391784.0,385905.0,390000.0,375001.0
395009,251,"Punta Gorda, FL",Msa,FL,274000.0,279000.0,279000.0,275000.0,275000.0,278500.0,274700.0,275000.0,279999.0,275000.0,270000.0,274000.0,279000.0,279900.0,279900.0,280000.0,279900.0,279900.0,279000.0,279900.0,275000.0,279000.0,279000.0,279900.0,279900.0,284998.0,295000.0,290294.0,288900.0,285000.0,277450.0,283790.0,279900.0,279900.0,279900.0
395007,253,"Pueblo, CO",Msa,CO,235500.0,234900.0,239000.0,244900.0,245100.0,257500.0,260000.0,242900.0,269900.0,275300.0,264900.0,264900.0,262955.0,255000.0,254900.0,250000.0,259000.0,273200.0,279000.0,279900.0,259900.0,249900.0,254500.0,255000.0,244900.0,245000.0,250000.0,249900.0,245000.0,257500.0,255000.0,264900.0,264900.0,269900.0,275000.0
395094,331,"Sherman, TX",Msa,TX,"","","","","","","","","",255000.0,255000.0,255000.0,255000.0,250000.0,249000.0,249000.0,245000.0,245000.0,250000.0,259000.0,253000.0,259065.0,250272.0,252665.0,248000.0,247900.0,247900.0,240000.0,244326.0,249000.0,250000.0,255000.0,249900.0,249900.0,260000.0
394546,343,"Dunn, NC",Msa,NC,205000.0,208704.0,210000.0,209900.0,209900.0,212900.0,216000.0,218708.0,223900.0,225000.0,226500.0,226500.0,225000.0,224000.0,224000.0,225000.0,234900.0,239900.0,242500.0,239900.0,234000.0,235000.0,239000.0,244900.0,245000.0,249000.0,249900.0,250000.0,254900.0,249900.0,253300.0,259900.0,267600.0,269900.0,275000.0
395166,383,"Truckee, CA",Msa,CA,569000.0,560000.0,569000.0,595000.0,575000.0,579000.0,559000.0,549000.0,535000.0,523000.0,510000.0,522500.0,500000.0,500000.0,499000.0,499999.0,524900.0,549000.0,549900.0,565000.0,565000.0,550000.0,559000.0,560000.0,559700.0,549900.0,547000.0,559000.0,559000.0,559950.0,575000.0,598000.0,599900.0,619500.0,649000.0
395153,399,"The Villages, FL",Msa,FL,279900.0,285000.0,279900.0,270000.0,266000.0,274000.0,269000.0,272000.0,268247.0,259000.0,259500.0,258500.0,259900.0,269997.0,278000.0,274900.0,269900.0,259900.0,259500.0,269000.0,269990.0,274900.0,287500.0,289900.0,299900.0,295000.0,289900.0,289000.0,289900.0,292000.0,289000.0,289000.0,293450.0,294900.0,304000.0
394586,504,"Faribault, MN",Msa,MN,312900.0,299999.0,290000.0,285000.0,289500.0,289500.0,289500.0,290000.0,296332.0,294500.0,284888.0,279900.0,279900.0,279000.0,279000.0,289900.0,299900.0,302900.0,304900.0,290900.0,289900.0,294900.0,299900.0,288900.0,276500.0,275000.0,288900.0,292000.0,310000.0,310900.0,302900.0,301900.0,299900.0,316000.0,319900.0
394309,527,"Albemarle, NC",Msa,NC,244900.0,259500.0,249900.0,245000.0,245000.0,245000.0,269500.0,275000.0,272500.0,269900.0,269900.0,269500.0,269000.0,255000.0,249900.0,247900.0,249900.0,260400.0,260400.0,260400.0,256900.0,249900.0,257900.0,249200.0,249200.0,259000.0,264880.0,264880.0,256600.0,258500.0,234900.0,259000.0,269900.0,269000.0,279000.0
394742,595,"Kerrville, TX",Msa,TX,379000.0,379000.0,375000.0,368500.0,360000.0,349500.0,359900.0,375000.0,379000.0,379000.0,379000.0,375000.0,379900.0,379900.0,378000.0,389900.0,369000.0,376700.0,385000.0,379000.0,389300.0,375000.0,384500.0,385000.0,370000.0,374000.0,394500.0,395000.0,395000.0,399500.0,425000.0,420000.0,425000.0,435000.0,439500.0
395091,641,"Shelbyville, TN",Msa,TN,208900.0,219900.0,225000.0,213000.0,209900.0,204900.0,199900.0,199900.0,219900.0,229500.0,237500.0,246700.0,249900.0,257900.0,259900.0,257900.0,239900.0,245000.0,249900.0,269900.0,269900.0,245000.0,249900.0,243500.0,249900.0,245000.0,249900.0,229900.0,235000.0,239500.0,237900.0,235000.0,239900.0,269000.0,269900.0
